Datetime,username,tweets,emotions
4/6/2021,selangorfc,yes we all may be sliding into the weekend  however please stay home  stay safe kita adalah satu  years  creating a legacy  friday feelin ,happy
4/6/2021,aliamirrazali,hey stupid  who does not recommend public sanitization   dont wanna listen  then listen to  your p ms  special  advisor on  public  health   stay as a  pol sec  let the specialist do their job ,happy
4/6/2021,izat_ghazali,nak jogging dkt luar bahaya kes meningkat walaupn dibenarkan tp risiko atas diri sendiri la kn  stay at home je la ,anger
4/6/2021,mahzanmahazir,btl stay at home ni nak mentedarah pon pakai panda je jimat tang laen tp pegi tang laenalah same je,anger
4/6/2021,euhphd,wtf is wrong with my parents sia i go out once in a while only i work almost everyday my rest day i stay home what ffs go work got problem go out for a day also problem kimak,happy
4/6/2021,hairolhisham,lamak dah sik merasa stay at home  sik pegi siney  like literally stay at home dudok umah  hadap socmed  watch netflix  disney  from morning till evening  i miss human interaction,anger
4/6/2021,YayasanMSU,enjoy the weekend  stay home and stay safe ,happy
4/6/2021,noelcalvn,baju stay at home tpi berlegar haha,anger
4/6/2021,Eksentrika,poetry   stay  home by  jane ng ,anger
4/6/2021,SentoriMalaysia,stay home   shop  online during this  covid pandemic  we are now available on  shopee lazada our website   or email us at salesto place your order duran duranmalaysia ,sadness
4/6/2021,CapitaLand,still not sure how to keep the kids occupied during the school holidays  check out our  inside articles here for some baking and terrarium inspo we hope you spend this time with your loved ones and staysafe   ,happy
4/6/2021,LeoC75987899,last year cause many work from home stay in hotels so,sadness
4/6/2021,farahdamiaa,this is by far the longest time i stay home since  im sixteen,anger
4/6/2021,meeraneeqa,saya nak stay at home  tapi tak boleh ,anger
4/6/2021,mongylinn,a stayathome strike by  pekon youngsters in  shan  state  less talk more actions asean  june coup  whats happening in myanmar  ,anger
4/6/2021,zyberbeth1,mco   day  fellow people pls stay home to lessen the new cases   kindly cooperate  thanks,happy
4/6/2021,TimeOutSG,amp up your stayhome date night with these juicy slabs ,happy
4/6/2021,sim_freakster,maaf tuan kali pertama saya baca saya ingatkan dorang tulis stay horne rupanya stay home sbb huruf  m tu x bersambung ,anger
4/6/2021,MrRaiden22,why dont we all just stay at home and play  valorant  add me  raiden kami,anger
4/6/2021,_aishahsha,hahaha stay at home ek,anger
4/6/2021,LamboPlace,mid year  shopathon is here  getting all your needs to stay at home more comfortable with  lambo place  check  out   lambo kini  mco  stay home  kita jaga kita ,happy
4/6/2021,fawahun,haritu order barang basah kat shopee ikan sayur etc walaupun delivery dia lambat sikit tapi yg penting semua fresh  kalau boleh semua benda beli online anything to let my family stay at home ,anger
4/6/2021,NekobooD,hes the  home  minister  he just want to stay at home  ,anger
4/6/2021,shinediwan,was supposed to get  acl and meniscus reconstruction done on   june but my surgery got postponed with no actual confirmed date due to the rise of  covid cases  damn imagine how many surgery had to be postponed bc of  some ignorant people who refuses to stay at home,sadness
4/6/2021,KujaDiana,stay safe  stay homeeverning ,happy
4/6/2021,Jinnyboy,he is the  stay  home  minister,anger
4/6/2021,TerenceChoong,day  after cucuk astra zeneca  still alive no side effects  stay at home   to  protect your love  ones  follow sop   to  protect your love  ones  vaccinate   to  protect your love  ones ,love
4/6/2021,likie3,omg stay at home,anger
4/6/2021,Najihaaaaaa,after  hours of am shift im home  the number of patients came to the hospital is increasing since pkpd kuantan started please everyone please help the frontliners by stay at home and avoid meeting people at the public stay safe everyone    ,happy
4/6/2021,HIREMAIDEA,asian  qualifiers asian  qualifiers   group  e  qatar see off  india to stay in firm control   the  official  home of  asian  football ,anger
4/6/2021,MayMyat78759344,stay  home strike by the youths of  pekon   shan  state among the shoots   june coup  whats happening in myanmar ,anger
4/6/2021,lynfunkstar,kenapa mereka rakyat hendak kecewa is sheer arrogance  youre a leader and you have obvious privilege the very least you could do is show the people some empathy or understanding  there are many other ways you could have said this or advised us to stay home this isnt it,sadness
4/6/2021,shakeer_ahmad08,rata rakyat  malaysia semuanya follow sop  stay at home  pencetus utama bagi covid di  malaysia adalah disebabkan  prn di  sabah  kenapa tiada tindakan yg diambil bg mereka yg langgar sop  tak kuarantin  kenapa wujudnya double standard,anger
4/6/2021,skingrocermy,hi guys  just a reminder to stay safe and healthy  stay at home and if you must go out please adhere to the  so ps okay    mask  on   avoid crowded places   sanitize your hands often   shower right after you get home   hope we could break the chain together  ,happy
4/6/2021,chrisyht,if we can all stay home and not to worry abt a thing you think we would wanna risk ourselves venturing out with double mask under this tropical condition   have a heart for those who have mouths to feed  fmco covid,sadness
4/6/2021,light_nurul,after calculate  my next travel destination is stay at home ,anger
4/6/2021,NinaAbdulRahman,guys  activate now at     stay home and jomm tengok  disney  hotstar      now you can  disney plus hotstar my ,anger
4/6/2021,fazweentahir,pretty sure most rakyat dah stay at home sekarang yang ramai keluar tu sebab kerja  office kilang tak tutup  so rasanya tak perlu dah nak tuding jari kat rakyat kononnya tak patuh  sop ,anger
4/6/2021,FaiezFR,mulakan hari anda dengan satu semburan   walaupun hanya stay at home disebabkan pkp  ni mesti keyakinan diri berkurang kerana badan mula berpeluh apabila banyak lakukan kerja rumah   untuk kekal berkeyakinan sepanjang hari pastikan jangan lupa semburan pewangi  de xandra,anger
4/6/2021,pieqamazlan,dangg  i got no  mmg stay at home je la ,anger
4/6/2021,akiiisodyssey,omg i got  stay at home  jajajajajajajajaja ,anger
4/6/2021,niniehasniza, stay at home   thats what  i am doing right now since last  yearsnice and happy surrounded with people who i love ,happy
4/6/2021,sbsharilbharin,stay at home will be better   haha ,anger
4/6/2021,scientexpulai,stay  home   easy   own    storey  terrace  house    storey  terrace  house    storey  cluster  house         fb   ,anger
4/6/2021,AfifahShameemah,if my husband want to ask me to be a stay at home wife he must pay me this much inflation not inclusive ,anger
4/6/2021,litedotmy,stay safe and stay at home ,happy
4/6/2021,AmBankMY,stay at home  transfer your funds from other  banks to your e t di via  fpx today to enjoy  pa for  months or  pa for  months  campaign  period   june  till   june   visit  for more info  am bank e t di  fpx  am online  new account ,anger
4/6/2021,TheDrLipa,i feel like the brain cell of this person degraded over time during covid and fail to understand that everyone at this time is working from home to stay safe,happy
4/6/2021,jadinecalcosmo,hi  boss keep safe guys be careful my pandemic pa stay home if you can just go out if necessarily  james  reid  nadine  lustre  ja dine ,happy
4/6/2021,shedgf1,mentally drain and stress stay at home too long,anger
4/6/2021,fudfid_forfr,stay home stay productive    ,happy
4/6/2021,HIREMAIDEA,get tested and stay home  guangzhou tries to stem  covid outbreak   south  china  morning  post ,anger
4/6/2021,ptriummaiiznshh,tan sri saya seminggu ni duduk rumah je tan sri sampai battery kereta kong dah ti punya lah stay at home  tapi selasa depan dah kena keluar balik masuk office  so yeahhhh essential kan nak buat guano ,anger
4/6/2021,PuncakAngkasa,adapter charger out  pkp stay ad home bg  mrlalamove buat kerja ,anger
4/6/2021,ChannelNewsAsia,singapore to bar shortterm visitors from  guangdong amid spike in  covid cases in  chinese province other travellers from  guangdong to serve day stayhome notice  ,anger
4/6/2021,aghaicurly,sibuk suruh stay at home  tapi company paksa datang kerja  kau nak aku buat apa gila  berhenti kerja  bendul punya kera jaan,anger
4/6/2021,ladymissazira,al  fatihah to my relative who  im told died from  covid at  hospital  sg  buloh today  she was a kind and gentle soul and would be dearly missed   yes we are conducting prayers at home  stay safe everyone  get vaccinated as soon as you can,sadness
4/6/2021,SSuluhee,kami memilih stay at home,anger
4/6/2021,cik_nis,we could have prevented this if only    prn  sabah was not done   earlier and strict lockdowns   industries are not opened   people stay at home diligently   imagine these people and more before them could still be alive if these measures were taken,happy
4/6/2021,irtaza_ik,please  keep  yourself  safe   stay  home and  save  lives   kongposh staysafe keepyourself keepyourselfalive staysafeathome stayhomemalaysia staystrong  genuine saffron saffronstoremalaysia ,happy
4/6/2021,piqazafiqa,bila stay at home duit pun sik pernah stay at home sekali mala jak nya keluar pergi shopee,anger
4/6/2021,WynNg12,serve them right they dont keep social distancing i actually wish those who not follow sop lock up instead of fine money   those who not follow sop let them take the penalty lah i still stay at home from th  may till now there are many like me too how long we have to stay,happy
4/6/2021,FatinNazirahh_,but im promise to stay at home and be a good and responsible person during this pandemic  sincerly me standwithkkm,happy
4/6/2021,faizalpahmee,we werent wearing masks or told to stay home back then  it was such a beautiful time ,anger
4/6/2021,affiqsaari,cant say any word takziah  stay at home guys,anger
4/6/2021,SuretSingh,yes exactly the virus can only spread through human carriers  stay home  social distance  support lockdown,anger
4/6/2021,Joonahlisa89,stay home  stay safe  stay w  seventeen  ,happy
4/6/2021,azmilsyahmi,stay  home  stay  safe   here my way of making  cappucino at home  and in future when we travel again  i can have my favourite freshly brewed cappucino anywhere   how to  make  cappuccino with a  moka  coffee  pot and  milk  frother  my  trave  via ,happy
4/6/2021,ngyokkeong,this defies the  law of  supply and  demand  sale of durians has tumbled and yet they are to cost more  well lets stay home and let them rot,happy
4/6/2021,RosyaRoslan,we can predict this actually  there will be an extension of the lockdown for another  weeks more  sebab apa  look at current lockdown tbh i dont feel we are in lockdown mood  everyone keluar mcm nothing happen aku dah risau dah bila dikira sebgai kontak kasualso stay home ,happy
4/6/2021,inthi09,good morning guys  have a safe day  stay home and protect everyone around you,happy
4/6/2021,PortSambal,salam  jumaat dari warga  team port sambal   semoga dimurahkan rezeki dan dipermudah semua urusan hari ini   mari kita sama sama berdoa agar musibah  covid ini akan berlalu pergi   stay safe stay at home  ,anger
4/6/2021,PopularMalaysia,kota  kinabalu and  sandakan peeps our stores are open    stay safe stay home and shop with  order  pick   go service to arrange for home delivery or selfpickup  whats app us now at     or you can also shop with  popular online  ,happy
4/6/2021,Akukhaiii,lol tak okay but seems bz and didnt know how to stay home and the fun things is endure to the very end  and boom push it to someone else  tahu will be crenki then fucking avoid ,sadness
4/6/2021,dreamerz59,we love  malaysia  pls everyone just stay home go out only when its important  follow  so ps assign by the govt  staysafeathome ,love
4/6/2021,sehof,get tested and stay home  guangzhou tries to stem  covid outbreak with mass testing   scmp ,anger
4/6/2021,pandaresah,since  pkp kan baru bangun  exercise sikit  and breakfast  ingat  stay at home  buat saja apa yg kau suka janji tak mencederakan org lain  be you  love yourself ,love
4/6/2021,hearty_beauty,assamualaikum selamat pagi semua  kes naik stay at home buat income dari rumah je  semoga berkurang wabak  covid   stay at home    stay safe   inshallah kitajagakita  allahjagakita semua tuhanjagakitasemua  aamiin ,happy
4/6/2021,ervinn,with the halfbaked lockdown we should add stay alive   stay safe stay home and stay alive ,happy
4/6/2021,Melluvchai,quick reminder   hantar kan undian anda utk  durja di carta muzik muzik  sebelum undian ditutup tepat jam  tengahari ini k  terima kasih semua   stay safe and stay at home    klik link dibawah untuk meng undi      ,happy
4/6/2021,AdabiMY,salam  jumaat penghulu segala hari    admin doakan kita semua dilindungi dijauhkan dari segala wabak penyakit dan semoga segala urusan kita dipermudahkan oleh yang  maha  esa  stay at home and stay safe guys    adabi  bersih dan asli dudukrumah stayhomestaysafe ,happy
4/6/2021,Owen2587526569,while the vaccination is in progress  pn  govt must be serious in containing the spread of  covid now  shut down all those nonessentials  rakyat must practice high degree of  self  lockdown  pls do your bit to help all of us and help our  healthcare  system  stay  home   stay  safe,happy
4/6/2021,efaazizofficial,good morning  salam  jumaat everyone  have a nice day ahead  semoga kita dipermudahkan urusan  apa plan hari ini  stay safe home  stay safe okay,happy
3/6/2021,RHAALEESII,many things to lose due to lockdown after lockdown  think of those who have been dilligently under lockdown since  march   heck dont go far  just think of your parents   how would you feel if you gave the virus to them  so just stop complaining and stay at home,sadness
3/6/2021,traxxfmofficial,reposted from  we self isolate ourselves now so as  when we gather again in time no one is missing  stay safe and stay home ,happy
3/6/2021,Hlaing68558321,stay at home strike was staged by protesters in  yebyu  tsp against military dictatorship on  june    less talk more actions asean  june coup  whats happening in myanmar ,anger
3/6/2021,thenewpaper,shop safely and stay engaged at home ,anger
3/6/2021,laishyanchin,stay at home  you can help save the lives and jobs of thousands of people,anger
3/6/2021,HurunKyumin05,rain rain go away  come again another day   rain be like   i just stay in my homenot go anywhere ,happy
3/6/2021,FarisScar,for the next two games mintak tolong jangan tweet pasal bola la suruh check list miti apa semua betulkan lockdown ni dulu  kalau nak tweet suruh  de  paula dgn  liridon balik  malaysia stay at home lahanat main bola serupa kena lockdown atas padang,anger
3/6/2021,ctsyhdh,but  im ready to go to work tho im bored and my skin is breaking out maybe im not used to stay at home for too long kot,happy
3/6/2021,woodenhrt,how to stay home and earn money,anger
3/6/2021,melanietubies,i feel like the longer i stay home the more i turn into  sung  bo ra,happy
3/6/2021,KhinApril98,stay  home  protesting against the  dictatorship in  mandalay   june coup  whats happening in myanmar ,anger
3/6/2021,hyuk_kawaii, i have a crush in the office  hes a smooth talker and he likes making puns we joke around a lot sometimes when we stay back too late he drops me off on his way back home   he activates my fangirl mode and i love that excitement hahahaha example ,love
3/6/2021,candy_ag,stay at home strike was staged by protesters in  yebyu  tsp against military dictatorship today    less talk more actions asean  june coup  whats happening in myanmar ,anger
3/6/2021,faimannn,gonna rewards myself if  i can actually stay at home till  tuesday without going insane,anger
3/6/2021,basyerbasil,tu ah tu  dah la kene stay at home ,anger
3/6/2021,zlhryy_,tun  razak  exchange  trx  showroom is closed due to complying  sop for  movement  control  order  mco  and real estate industry is not under essential services    fret not we still offer a private online presentation through  zoom     stay at home  ,anger
3/6/2021,chickentendie55,you wont see this but if by any chance that you do how are you how was your day hows work does the breathing exercise help still are u doing better now anyways i hope your days been good and youre happy today stay safe get home safe goodnight,happy
3/6/2021,SadiGhalHorYah,tutup je semua what is meaning by  total lockdown all sectors must be closedwe can stay at home y not others cant stay,anger
3/6/2021,ilibeomie90,stay stray kids i love all of you so much this win is for all of us for hyunjin too i hope you will come back home to us soon,love
3/6/2021,whitepalexx__,please stay safe  stay at home jangan lupa selalu pakai face mask pakai hand sanitizer okayyy  minum lahh air yang bervitamin  c jangan lupa duduk rumahhhhhh okayy ,anger
3/6/2021,nurullmazlann,stay at home pls   pleaseeeee ,anger
3/6/2021,wanfarid26,stay at home  and stay at my heart too ,anger
3/6/2021,syairahilmi,hahahahahah  ckap kat dia covid tkyah buat rondaan la  stay at home hhhaha,anger
3/6/2021,phoebe_hp_fan,my point is if you  know somethings wrong go to a gp or kk first  they can get you to the hospital if you need it  but if youve had it before you already know what to do    in that case get what you need and  stay home,happy
3/6/2021,katklc,here we have many irresponsible people thats what caused our current wave that spiral out of control  i hope these people learn from their biggest mistake of their life   stay  safe  stay  home ,happy
3/6/2021,lemonfilmblog,stayhome guide for  friday  make bread pizza attend  digital  shilin  singapore festival and more sg singapore ,happy
3/6/2021,thiraaaundi,lockdown  stay at home,anger
3/6/2021,donnyl57,yb we are seniors  we have two different dates for our vaccination appointments    venue is km away  we stay in  p jaya  centre is  ukm  bangi   one of the appointment is at pm  we should get home by  pm,happy
3/6/2021,rasyidahwafa,i will have to bring my father to hospital sungai siput tomorrow for his diabetes appointment and i want to bring along my mother bcos if i dont then shell have to stay alone at home and lately shes not feeling well i asked for permission from the ketua balai kanthan i swear,sadness
3/6/2021,mrcurtainmy,stay safe stay healthy everyone   and stay at home to deliver maximum impact in our fight against  covid so that we dont keep repeating  mco cmco emco mco fmco fmco  ,happy
3/6/2021,ShaziMokhidin,covid is real guys bukan mainan politik or other ridiculous things pleasa stay at home please jaga  sop kita jaga kita kita mesti menang  semoga  allah beri kesembuhan kpada mereka yg dijangkiti  covid aminnnn,anger
3/6/2021,syassakii88,stay home if possible and stay safe guys  ,happy
3/6/2021,dontfindme29,third day of  mco  its so sick to stay at home  i just want to be able to go out without a mask  when is this going to end  i literally miss my cousins and friends ,sadness
3/6/2021,shafiah_ar,i havent seen my parents and two sisters since  march of last year  we can do this  stay home and vaccinate ,happy
3/6/2021,AmalynRuini,stay  home things doing  take good care of beauty   belajar memasak cooking and baking  from  mama,happy
3/6/2021,Sukhveer_Sandhu,kami merayu kepada dg untuk memberi nasihat kepada yb  menteri untuk memperketatkan sop lockdown  kematian sehari adalah tanda hitam kepada negara kita   we want to stay at home sir but if  miti hands out approval like handing out candy what can we do  ,anger
3/6/2021,sofearizan02,penat hidup macam ni   please stay at home ,anger
3/6/2021,orkid_sweet,well done everyone  keep fight against this war  we can do this together  stay safe  sop  just stay at home masak apa tak jadi harini,anger
3/6/2021,mrattphyo12,stay at  home strike by protesters in  yebyu  township against military dictatorship    less talk more actions asean  june coup  whats happening in myanmar ,anger
3/6/2021,syafiqrst,i really wanna stay at home safely to protect myself my family and the ones around me  but the govt wont let me ,anger
3/6/2021,aaammzl,dia ibarat kau twwet pic kau gambar tgh candid kat pantai tapi caption  semalam kes kematian covid paling tinggi please la stay at home guys    apa kebabey sangat kamu ni yoppp,anger
3/6/2021,AfifahBurn,apa lah nak jadi dgn covid  msia ni  bila tau yg kilang operate as usual aku terus kabo family aku  sabar lah lockdown acah ni  buang masa je  kes takkan turun  buat sakit otak je yg tak kerja kilang ni dok stay at home,anger
3/6/2021,sirafdeys,those bankers yg dah make profit billions on the recent quarterly financial review do something like moratorium  bantu la rakyat  rakyat will stay at home if their commitment will be carry forward after lockdown on the next  month or so on,sadness
3/6/2021,KyanCosmetics,too  much  negativi kat luar  lets spread positivi dari rmh    stay  gojes  stay  healthy at  home   we are giving away  free  e  book and  free  lip  velvet or  lip  scrub starting tomorrow   plus  rm  gift  voucher    starting  tomorrow okay  ,happy
3/6/2021,RubyAtia,its pandemic uolls ikon say please stay at home ,anger
3/6/2021,loga658,stay home i see you later  stray home icu later ,anger
3/6/2021,forchatnfriend,kerajaan suruh stay at home  jgn la keras kepala ,anger
3/6/2021,khairul_hafidz,buat dan  yb  tolonglah kilang dan syarikat yang benarbenar perlu sahaja buka yang lain perlu stay at home  kami tak mahu kes meningkat lagi  kes meningkat kadar kematian akan meningkat  tutup sektor ekonomi non essential,anger
3/6/2021,jaminamine,stay at home guys    mina takpe mina kucing  ,anger
3/6/2021,Monster_Cat__,monster got many sad  case number very high one  but  monster mom must stay home with  monster all time for phase ha ,anger
3/6/2021,picocreator,i think as this new normal stay at home working stretches out we would find hdb homeowners opting to rip out part or all of their kitchen and converting into an office  especially for households with multiple  wfh individuals   you might be ahead of the curve,happy
3/6/2021,micosaturn,puro  stay  home ung shirts but look at what they are doing,anger
3/6/2021,mklm10_,skrg siapa yg kawal kerajaan  pm miti mkn kkm smua ckp lain  korg tak sekepala ke time nak buat decision  pelik btol  kata lockdown but suruh org kerja  pastu suruh stay at home  ehhh  geram pula aku ,anger
3/6/2021,puterii_ayah,some things we must pass over the silence stayathome staysafe justthrowbackguysssssss ,anger
3/6/2021,cikkiron,azmin ali ni kebal pulak en asal dia je yang tak kena covid biar dia tahu apa maksud stay at home tu ,anger
3/6/2021,OurTampinesHub,stay home stay safe  the  laugh out loud  comedy  series shows will make a comeback on our  fb in  june    catch the hilarious  fly  entertainment  artiste  suhaimi  yusof tomorrow   june at pm on  oth fb and get ready for nonstop rib tickling humour   our tampines hub  take me oth ,happy
3/6/2021,HIREMAIDEA,hidden cases very concerning says  lawrence  wong as he urges people to stay home   the big story   the  straits  times ,anger
3/6/2021,thisisadibdib,macam mana nak stay at home  banyak kot industries open as usual,anger
3/6/2021,ReeynAudra,hello  june  mco datang lagi  jangan risau  mynuts ada untuk teman anda dirumah    stay home  stay safe everyone ,anger
3/6/2021,FitriDominic,kaw ey roadblock kt  pd ni  sgale mcm tmpt roadblock  smpai pkai batu pn ade  stay at home je la,anger
3/6/2021,cahyaseridahlia,kami stay home  kami work from home  tapi saudara kami jiran kami kawan kami pergi kerja mcm biasa  why  tanya  miti tanya  employers,anger
3/6/2021,izwanmohdnor,tatkala semua sibuk menantikan aksi  uae v  malaysia aku berperang siapkan info untuk ulasan  thai vs  indonesia  apa pun korang stay at home  layan dulu live  uae v  malaysia lepas tu kita tengok pulak game  tha vs  ina  hanya di ,anger
3/6/2021,Melluvchai,woww  monday  pm nafas cinta a duet  n will be enter muzik muzik     so guys get ready to  vote k    stay safe n stay at home    click link below to  vote     ,happy
3/6/2021,Cordelia0930,cant go out cant stay home  i dont know how how to be alone  ,sadness
3/6/2021,AvisMalaysia,today is rd day of total lockdown   the safest place is home  please stay at home and keep your mind at ease during this difficult time  lets try this and tell us your answer in the comment ,happy
3/6/2021,laNaufal89,save moneydont spend stay at home,anger
3/6/2021,ScientexKota,stay  own   clover rumah  teres   tingkat  x    mudah  nilai    kini  booking  rm   pendapatan bulanan   hanya  rm   harga promosi  rmk  ansuran  bulanan  rm  percuma  segala  kos  guaman   percuma  baucer  eksklusif ,anger
3/6/2021,OfiskitaOK,stay  safe   stay  home   maintain  social  distancing   fmco fmcomalaysia thirddayoffmco ofiskita wearmask maskallday mask sanitizer sanitise stayhome staysafe socialdistancing   ,anger
3/6/2021,eemmmmKR,being in the high risk group  i know i cant complain much and just to stay at home and suck it up whtv mental illness  im gonna hv at the end of this pandemic   tapi bila anak start merengek nak keluar main ni ya  allah kesiannyaa rasa  hopefully my kids can survive,sadness
3/6/2021,imymeminenotyou,malaysian mbb masked on take carr of your health stay at home  i nak pergi offline konsert monsta x and this is not applicable with our current situation can you see usbebe will be getting to meet mx in  january korang x nak ke,anger
3/6/2021,mamapokok,selain nak gunakan  twitter i ni untuk mendoakan agar pemimpinpemimpin negara i yang zalim ni dilaknat  allah i pun akan gunakan untuk tweet ingatkan semua orang utk stay at home  i akan tweet hari supaya semorang ingat,anger
3/6/2021,kraftwurker,at a home stay in  terengganu our host noted that the fishermen rest in the evening because they went out at night and then spent the morning processingselling their catch  but the  british called them lazy  malays ,anger
3/6/2021,DiamondzAreCool,please why people are so stupid just stay at home  i been stuck in my house for so long that im going insane ,sadness
3/6/2021,mamapokok,jom semua orang   stay at home  elak tempat sesak  practice social distancing  wear double mask cloth  surgical  sanitize sentiasa  jom samasama tolong hapuskan covid   stayathome malaysialockdown kitajagakita rakyatjagarakyat,anger
3/6/2021,yperic,mother cons  taiwanese teen into getting halfbald haircut to make him stay home during  covid pandemic ,anger
3/6/2021,nursurianaaa,stay home  stay safe everyone  ,happy
3/6/2021,catzoniaLIVE,stay at home ya kawan kawan  duduk dalam rumah tido    catzonia  shah  alam ,anger
3/6/2021,HaikalCarey,omg look at this  he just ask the people to stay at home wheres the receipt hes attacking the people,anger
3/6/2021,AlyessaMariani,ask your team to do a rough fast review  i may look like fooling and playing around   if you take a look for my tweets my time has been wasted eagerly  i am jobless i volunteer to work freely without salary i rather choose to work than stay at home eat sleep repeat,happy
3/6/2021,nazrinajjar,guys our government is  hopeless already  its up to each one of us now to help the frontliners  stay at home where possible  the faster this pandemic end ie in control the sooner  parliament will resume hence better chances for us to kick  all of them out,sadness
3/6/2021,faeezikhwan, sedih la mcmni  everyone wants to work  nobody wanna stay home and wfh  its tiring to sit in a small room facing just a screen all day  income cut but hv to spend mre to make sure u can give the best work possible from ur hme ,sadness
3/6/2021,straits_times,the big story  hidden cases very concerning says  lawrence  wong as he urges people to stay home ,anger
3/6/2021,fatinathirahhh,stay at home   wfh  ,anger
3/6/2021,mamayang3suku,ye tengah stay home ni  dah   minggu pon  kete pon dah takleh start sbb lupa nak warmup,anger
3/6/2021,XXXbyefelicia,nak stay at home mcm mana  dia mcm antara  ja   pergi kerja  kena covid sakit   tak pergi kerja  tak ada duit  sakit ,anger
3/6/2021,chrisyht,if you think youre not in the list of the essential service dont try your luck be honest to yourself just stay home  fmco miti,anger
3/6/2021,YayasanMSU,empathy and sympathy those are all they ask for  stay home so that they can stay safe  ym supports all front liners ,happy
3/6/2021,Caelia13763727,just  stay  at  home aje  paling  selamat    kita jaga kita lockdown ,anger
3/6/2021,EncikSetan,kalau  xde  covid dah lame  aku p  aku xnak amik risk papepon  wfh   stay  at  home je  pape pon aku tggu dah dpt vaccine  bile lah turn  vaccine  aku ni  ermmm ,anger
3/6/2021,adil_alimi,xpayah dok stay at home sgat la bila kilang smua bukak dalam kilang pun dh berlambak kes tpi miti approve lagi jalan ingt kami ni hamba ka sial pastu jenuh kluster kilang  ,anger
3/6/2021,syok_malaysia,please stay at home and stay safe  ,happy
3/6/2021,JapenKulim,stay  at  home     jabatan penerangan japenkedah japenkulim,anger
3/6/2021,Fritz844,it seems wrong to single out  korea  stayathome retail speculation is really a global phenomenon,anger
3/6/2021,NajahKusaini,mco s  stay  home and  stay  safe  everyone   good luck  malaysia  ,happy
3/6/2021,einhzrn,kkm   stay at home or  self lockdown please  miti   kita luluskan permohonan kerja semasa  pkp,anger
3/6/2021,HIREMAIDEA,jun   harvey  norman  stay  home  essential  promotion ,anger
3/6/2021,fmtoday,doctor details tormenting time at childrens isolation ward with newborns suffering from  covid  fmt news  coronavirus ,sadness
3/6/2021,shafiqzainal17,assalamualaikum  tan  sri  alhamdulillah kami memang stay at  home cuma minta tolong nasihatkan  supaya tutup mana kilang yang tak essential,anger
3/6/2021,septian,  jun  local cases and  imported cases    linked  unlinked   linked to  mind sville   napiri disability home cluster   other linked cases have already been placed on quarantine        stay vigilant and stay safe   ,happy
3/6/2021,DrRafidahHanim,  kempen secara online  pendaftaran vaksin  pendaftaran sukarelawan vaksin     jadi mata  telinga pantau kilang atau pejabat kategori nonessential yg masih beroperasi  saya kesian kan pekerja mereka  really want to stay at home to avoid virus tapi majikan kapitalis,anger
3/6/2021,divividejavu,devastated  i hate todays errand but  im blessed to stay alive at least to see the beauty of  gods creation    am home and what i need now is a calming music and beauty sleep,happy
3/6/2021,nora_tqh,statistik pun makin melonjak hurmm stay la at home and work from home tak sampai  minggu pun hurm ,anger
3/6/2021,sakinahfathanah,grateful alhamdulillah  harini eksaited wio dengan dressnyaaa kemain haha  eksaited sbb ada alasan nak keluar rumah jugak maybe so boleh singgah beli comfort food  if not stay at home okayyy gais  ,anger
3/6/2021,Ezhuthu_Station,wanted me to create my avatar  so here it is  it was fun   stay  home  stay  safe    lockdown parithabangal ,happy
3/6/2021,TharaAgrawal,stay safe stay strong and stay at home   covid  ,happy
3/6/2021,Vikramjana,tutup sahaja semua sektor termasuk perladangan  semua stay at home jgn kuar rumah,anger
3/6/2021,nurararara_,nak stay home caneee  kedai yang  jual baju pun boleh lulus permohonan miti sebab claim kedai serbaguna  makanan pun dia letak jajan je tak ada keperluan asas pun  jual penyapuu balang kuih tu bukan keperluan eiii before luluskan tolong double check ya ,anger
3/6/2021,thekangbae2,people meet with each other did not stay at home tak patuh sop bak kata government so cannot stay negative ,anger
3/6/2021,Arissafadzli,stay at home  please ,anger
3/6/2021,enjoyhoingg,ok now  i have a new dream stay at home accountant sounds right ,happy
3/6/2021,creamcaramello,lets stay at home  please stay at home   yeaaaaaaaah please liaise with my  hr and boss please,anger
3/6/2021,VimileswariN,too many voices in my headstay at home stay safe  but office is open and  work force  tell the voice to shut up  and only listen to ,happy
3/6/2021,jonestwong,   if we do not save ourself who will   full or  fool  lockdown    guys  stay  home  stay  safe   djw ,happy
3/6/2021,ngyokkeong,if  companies with mil workers are allowed by  miti to operate during this shutdown and the pm makes no noise about it why should the rest stay at home,happy
3/6/2021,Kindnessdotmy,sumbangan boleh disalurkan kepada    kindness  malaysia  cimb     ref   projek  kotak  stay  home  stay  safe   spread  kindness  projek kotak kebaikan  kindness malaysia  stay home spread kindness kindnessmalaysia kotakkebaikan,anger
3/6/2021,Kindnessdotmy,hai korang ada yg work from home ke  essential or not u guys stay safe ya,happy
3/6/2021,staronline,parents are heeding the  health directorgenerals call to take extra precautions against  covid when it comes to their childrens health ,anger
3/6/2021,Auji_Zaharudin,mcm mana stay at home kalau kena kerja  azmin letak jawatan ,anger
3/6/2021,miesatno2,insha  allah  semua sdg stay at home ni,anger
3/6/2021,ikram_muda,stay safe stay at home jaga  sop semua   ikrammuda anakmuda pemangkinnegararahmah  ikram fightscovid,happy
